landmarks:
130,4.88034,-0.337066,1.56145
133,4.68096,2.53905,3.48925
145,6.36277,3.50348,5.15476
153,4.934,1.2475,3.72413
161,5.32477,4.84146,4.65187
162,5.47421,5.04866,3.64135
163,5.24533,4.76624,5.02998
177,5.18265,4.69663,4.22541
208,5.15423,-1.81371,3.48649
213,4.30675,1.34509,2.50488
223,4.69354,2.38422,0.0311349
228,4.03813,-0.431784,1.43949
240,5.28568,0.287407,4.16715
241,7.84771,1.3256,-7.53952
244,4.77631,-2.37586,1.19251
248,4.89775,1.32997,3.66211
273,4.68151,0.599678,1.51023
280,4.56588,-2.43017,1.1823
282,4.90345,-0.887795,1.19855
284,4.95771,-0.723973,1.20267
289,4.53266,0.294307,0.614208
295,4.03697,2.86901,-0.0625234
298,3.99054,2.84043,1.28036
300,5.32139,2.8742,0.0254905
301,4.54444,1.268,1.31947
303,4.80349,2.62794,2.661
305,4.65402,-1.85978,-0.168858
310,5.35071,-2.40682,3.61791
311,3.69304,-1.02536,-0.0559383
318,4.26714,-0.450364,1.46821
322,4.58025,0.293012,1.2039
327,4.46508,0.556261,1.52256
336,5.02503,-0.952186,1.21842
337,4.99944,-0.578381,3.36226
338,4.90659,1.21441,1.2155
339,5.79588,6.02952,6.9486
341,3.4905,1.03328,-0.0839272
343,6.14594,4.98841,6.93022
344,5.26554,-1.51432,2.02005
345,5.17795,1.3162,5.08622
351,3.80291,-0.618733,0.14062
360,4.42529,1.94353,3.44189
361,4.37982,0.597872,-0.0970105
363,4.54025,-0.719861,0.0132643
364,4.86804,0.2342,3.85729
366,2.33732,4.62891,1.85774
367,2.06017,5.08201,1.94152
368,4.71148,0.126053,1.3467
392,4.73874,1.54295,1.53762
400,1.31373,3.33708,0.168997
401,1.16427,4.4298,1.22562
402,1.39471,4.10126,1.20348
403,1.36503,4.35012,-0.0576884
406,2.21107,4.42026,-0.230393
422,4.67043,1.36911,1.71032
423,1.16039,2.84085,1.13857
424,0.869365,3.77385,1.19371
425,0.582111,4.19219,1.21715
426,0.742633,4.27345,-0.0473116
427,1.33346,2.85488,-0.0544811
432,0.625214,4.09448,-0.0130383
433,1.15792,2.91674,-0.0918472
448,0.626065,2.60182,0.0147952
449,0.499781,4.55695,-0.137044
450,0.588599,2.66512,1.12799
451,0.691026,2.94277,1.1428
452,2.42636,5.01359,5.89927
453,-0.607961,5.1463,1.97181
454,1.97311,4.32898,5.20953
455,4.78988,0.918129,1.55465
474,2.26282,3.33183,-0.277208
475,-0.619598,4.00965,2.13249
476,-0.746866,4.1557,1.7714
477,4.37242,1.23125,2.43636
495,6.31628,2.8019,-1.24042
497,-1.78293,3.80362,0.0642279
498,-1.95248,4.19659,-0.00547344
499,-1.9032,4.18206,1.20691
500,-1.95988,3.96202,1.19869
501,-0.585518,5.14131,6.00462
502,-0.98766,4.88844,1.88731
504,-2.22247,5.22129,2.54205
521,2.00364,1.76196,0.157744
522,-3.1143,4.50004,-0.11137
523,-2.74081,4.40016,1.21236
524,-2.71448,4.08903,1.20842
525,-2.47112,4.08873,0.0151525
526,-2.11253,2.95554,1.14058
527,-2.18575,2.98381,-0.0591095
530,-2.02578,4.9618,5.81583
531,-2.57187,4.80563,5.64864
533,-0.965799,4.79962,5.65434
540,5.26781,4.55207,1.44163
546,-4.94965,3.43724,0.13464
547,-6.77923,4.53472,-0.106616
548,-3.26647,2.9976,0.268965
549,-2.21708,2.814,-0.0440086
550,-6.95408,4.42508,1.23112
551,-5.69363,4.28432,1.22359
552,-5.96493,3.72874,4.85266
554,-5.33712,4.65895,5.47032
555,-4.95458,5.03485,5.8556
573,-7.36196,3.58219,2.24831
574,-6.90208,2.82953,1.54362
575,-7.34324,3.98553,-6.32969e-05
576,-5.06491,2.80616,1.22446
577,-10.4842,5.44533,7.36697
581,0.758382,2.67446,0.0064147
587,3.10308,5.08961,-0.0933055
588,-6.93979,3.77587,1.27896
593,1.85932,1.32071,0.510293
594,-6.71854,2.22912,2.15144
595,-5.42288,2.75639,-0.00978747
597,-7.1047,2.2991,1.61435
599,0.461353,3.04386,-0.154697
600,-1.37154,0.934578,-0.0528922
601,3.9974,6.77589,1.45054
602,-5.42615,2.0271,4.02716
613,-4.57233,1.03158,0.182067
614,-7.26291,1.6624,1.29052
615,-6.26562,1.23531,0.100543
621,2.98714,4.43854,1.21065
623,-31.4149,4.68306,13.3648
634,0.477773,0.894975,0.124461
640,3.28973,4.58453,1.21966
641,-0.866601,1.56952,0.419272
642,-8.14084,0.706671,1.31037
643,-7.41296,-0.0140467,1.61996
644,-7.48809,0.99041,1.27947
645,-6.90708,-0.0177165,2.16981
646,-7.91421,1.19479,5.87632
647,2.12241,3.75124,-0.0364457
648,-3.66671,0.0433988,3.69515
649,-8.5489,0.521798,6.23519
670,-9.97011,-0.395357,6.9549
671,-7.10517,-0.859351,5.47546
672,-10.752,-1.53894,7.32081
674,-6.43263,-1.04714,2.09655
682,-9.31095,1.56597,-0.20922
687,-5.84843,1.0659,1.2529
688,-6.45403,0.836323,-0.0666357
689,-6.87781,-1.8872,0.0581069
690,-6.54233,-2.20374,1.30733
691,-6.93189,-1.10479,1.58335
693,-9.63936,-2.55589,6.7676
694,-1.73719,-0.619146,2.68209
708,-5.44176,3.23897,0.225575
712,-2.46352,2.69686,0.0241722
713,-0.663428,1.82297,0.372958
714,1.44286,2.94889,1.21228
715,-7.00466,-2.11385,1.27179
716,-8.45433,-4.53515,0.0458976
717,-9.30725,-4.85168,6.64098
719,-22.3324,3.6986,13.2773
736,-7.39306,0.785885,-0.186788
737,-0.74875,5.46291,1.98822
738,0.207618,0.591773,0.1061
744,-6.20584,4.6227,-0.125074
745,-2.73181,4.33854,-0.0400964
746,-3.32277,4.98349,1.2531
750,-2.09557,4.97828,5.87907
751,-0.90963,-1.13778,-0.0573819
769,0.696536,1.95351,0.39887
771,-8.45928,-2.27964,1.31914
774,-0.61724,-0.375642,-0.132247
782,-6.01522,-5.20869,-0.046787
791,-6.17901,-1.95219,0.0023597
793,-8.38555,-2.09357,-0.0945687
794,-1.1327,-0.913285,-0.032979
796,-2.18397,-4.05788,0.101171
797,-2.46936,-4.57254,2.37634
813,-5.8821,2.89946,1.23798
814,-5.04812,1.20289,0.129076
815,-2.22986,2.79474,1.14232
816,-0.568077,-0.366277,-0.0845283
817,-1.91581,-3.97575,3.39737
818,-1.73385,-3.73067,4.24858
819,-2.18088,-5.01745,4.66172
820,-2.02489,-4.80065,2.19843
821,-1.64188,-4.28741,0.13957
822,-2.06765,-4.85988,3.47369
823,-1.99748,-4.74194,0.986427
833,-9.16579,1.78188,-0.404964
847,-2.51986,2.76013,1.12898
849,-0.226101,1.16587,0.0779026
852,-2.81919,2.74756,-0.0448891
853,-0.433334,-4.00267,0.0374543
854,-0.0454981,-3.41446,0.109595
855,-0.410792,-3.95659,0.181364
856,-0.432645,-4.00983,2.20253
857,-0.392217,-3.92789,3.36482
858,-0.440918,-4.03595,2.02663
859,-0.643396,-4.45339,3.27985
860,-0.372862,-3.90135,3.85305
866,0.500317,-2.3401,0.0450144
870,-1.99429,-3.90243,-0.016253
877,0.0193363,-0.893793,-0.0191742
881,-0.103964,-0.888552,-0.0947236
882,0.469431,-3.97067,2.03992
883,-0.411324,-3.95507,4.45052
885,-0.361956,0.739676,0.0035118
886,-5.98292,2.56977,4.87641
887,-11.7934,-0.827577,7.81652
889,0.834111,-2.04868,0.00630804
903,-1.20592,-0.56968,-0.171086
904,-1.54016,1.26148,0.548301
906,-0.259803,-1.05925,-0.19826
907,-3.33324,2.03161,0.282586
908,-23.1897,2.03459,-1.81239
909,0.655575,-4.30631,0.118947
910,0.754666,-3.87686,0.0647087
911,0.782161,-3.75237,1.34287
912,0.710975,-4.07323,3.41538
913,0.778898,-3.76995,2.88497
914,0.725863,-4.00092,3.91887
915,0.751136,-3.91137,3.73823
916,-0.799389,-4.9678,5.44567
922,0.912637,-3.37278,1.87335
937,-6.70595,-0.0233072,1.56925
938,1.42523,-2.70951,-0.0512441
940,-0.965687,0.52876,-0.0839605
945,0.981633,-3.87874,2.00946
947,0.730012,-3.65529,1.94139
949,-6.94038,-1.10186,1.58536
952,0.782864,-3.79104,4.30028
955,-8.0078,-2.03171,5.89258
967,0.85441,-1.48061,0.021411
981,2.81102,-4.03228,0.709361
982,2.74802,-3.85532,0.0720473
983,2.85829,-4.23799,0.127998
984,2.76887,-3.96115,0.710905
986,2.58305,-4.08635,2.04849
989,-0.992935,-0.357941,-0.0989714
990,2.78682,-3.97734,2.98373
991,2.82824,-4.12334,2.7389
992,2.81455,-4.07139,3.40298
1010,0.762528,-3.84201,2.62559
1011,-0.428616,-0.328383,-0.0152088
1012,0.810062,-1.66454,-0.0483021
1017,3.02411,-3.8933,2.01719
1018,2.83759,-3.85937,1.98907
1019,2.92087,-4.43799,4.22887
1020,2.81051,-4.04731,3.82396
1040,0.798673,-1.69906,-0.0712038
1042,3.79828,-3.98508,-0.042174
1043,3.86178,-4.06197,0.0666477
1044,4.45316,-4.64618,1.27935
1045,4.35991,-4.5028,1.65367
1047,2.85313,-4.20022,4.65092
1061,-2.36929,-2.17673,-0.109531
1063,2.7583,-3.88818,3.82185
1065,4.42623,-3.69885,1.70253
1067,3.95216,-4.277,4.7949
1068,3.77732,-4.56408,5.11442
1089,0.673779,-1.92774,-0.214206
1094,4.82096,-3.19169,0.133327
1095,4.86174,-3.19214,-0.0540234
1096,5.59737,-4.1656,-0.0477136
1097,4.55586,-3.19116,1.6825
1098,4.54346,-3.18213,1.76316
1099,5.17302,-3.12815,3.32189
1101,2.7491,-4.08852,2.05422
1125,1.5114,-2.6301,-0.0127562
1127,-0.262657,-3.89451,-0.019644
1130,4.28962,-2.19796,1.14815
1131,4.68188,-1.43832,1.46725
1132,4.6253,-2.25797,1.15506
1133,-0.376058,-3.90456,2.99501
1134,5.12294,-1.99809,3.44105
1135,5.11278,-2.45125,3.43883
1136,4.59451,-1.64613,1.46385
1137,5.15316,-2.26504,3.46391
1138,5.17493,-1.81967,3.47487
1140,5.77966,-3.13252,3.32118
1144,3.776,-1.57084,-0.085152
1166,3.65928,-1.00436,-0.0683018
1167,4.64691,-0.517299,1.51293
1170,4.20698,-1.59704,-0.0322924
1173,6.78523,-2.14135,2.40043
1174,3.88914,-0.578412,0.224074
1178,3.83234,-4.6179,6.55167
1180,5.43189,-1.13714,2.71324
1192,3.09217,-0.430743,0.413873
1195,0.719783,-4.00338,2.20267
1196,4.71134,-0.654066,1.16417
1197,5.13937,-0.799881,3.43902
1198,5.06815,-0.598927,3.45238
1200,5.12285,-3.08673,5.02925
1204,5.15677,-0.620305,3.46131
1216,4.57121,-0.306384,1.50395
1218,3.77213,-1.09745,-0.12334
1225,5.81242,0.0965835,3.31906
1226,4.69314,0.129846,1.32304
1227,5.53328,0.115268,3.35918
1228,4.66881,0.30793,1.18828
1229,4.67343,0.113318,0.424037
1230,4.63798,-0.818478,1.16991
1231,4.68013,0.114341,0.225777
1232,4.67852,0.313903,0.574107
1238,3.59674,-0.571475,0.200483
1250,4.79617,-1.91819,4.64548
1253,3.277,-1.39825,-0.315354
1254,4.57478,0.576088,1.52781
1255,4.65041,0.600513,1.47355
1257,2.81429,-4.07181,1.40525
1308,2.1102,-1.74653,-0.0617333
1309,4.7605,-3.30415,1.20302
1311,4.70461,1.33875,0.412625
1312,4.62804,1.11654,1.18121
1314,4.72627,1.29964,0.201335
1317,4.67763,1.1383,0.572749
1318,5.80107,1.31798,3.52162
1322,3.96298,0.520063,0.67503
1324,5.82459,1.32744,2.74738
1349,4.54549,0.431019,1.51435
1353,4.63311,-3.17622,0.209724
1374,4.55908,-0.645373,1.15285
1377,4.30673,-0.769365,-0.0801461
1383,4.65475,0.46114,1.47629
1387,4.62401,0.318657,1.54436
1390,4.54489,0.542411,0.584578
1391,4.85248,-4.19789,1.82416
1392,4.57653,-2.42749,1.16548
1394,4.64267,0.315821,1.47173
1399,3.09321,-3.47155,-0.27541
1404,5.85624,-1.19218,2.98254
1413,9.71267,3.82957,-0.341641
1416,6.75895,0.319874,-1.41414
1425,4.96955,0.653857,-0.183663
1427,5.81537,0.995362,3.01491
1434,4.50833,-1.44403,1.45789
1435,4.58268,-0.638011,1.16696
1437,4.67871,0.114116,1.66366
1445,4.69703,-1.47718,-0.0520893
1459,3.81166,-4.01787,-0.0493921
1460,4.12872,-4.34395,0.0498543
1462,4.42168,-4.61698,1.67388
1465,4.60718,-0.829068,1.15908
1466,4.37789,-1.66536,-0.0532556
1476,3.41864,-4.05278,-0.0862379
1507,4.67486,-0.754213,-0.0574567
1509,2.98991,-3.96232,2.01517
1511,4.63563,-0.91971,1.64813
1512,4.6474,-0.921028,0.212227
1519,6.02316,-1.71842,2.30336
1525,4.26136,-1.60136,-0.0544472
1528,4.48447,-2.06095,0.00747479
1536,4.62375,-1.62556,1.44267
1544,5.59298,-3.68167,1.67398
1552,5.79312,-1.28105,2.88375
1554,2.79905,-4.01397,0.753549
1555,2.78732,-3.95731,0.772915
1556,5.11771,-1.79797,3.50547
1557,2.80028,-4.01924,1.29394
1559,2.88244,-3.90833,1.9925
1578,2.80665,-4.04261,0.689228
1585,2.77897,-3.94209,1.80933
1587,2.75466,-3.8975,1.37735
1588,2.79864,-4.01342,1.40321
1606,2.79633,-4.00947,2.38798
1613,9.07199,1.17808,-2.63593
1614,4.89302,-3.31884,0.193404
1615,2.78883,-4.00295,2.18652
1627,2.533,-3.82469,1.98543
1628,2.57656,-3.89963,1.98973
1630,2.89224,-4.24089,0.211655
1631,4.56942,-2.09503,-0.028589
1635,4.44967,-2.14267,0.402258
1638,2.77193,-3.9549,0.0594991
1639,4.40308,-2.14632,1.59086
1643,3.05265,-4.22529,-0.199792
1650,4.6398,-2.13045,0.495276
1659,4.56998,-2.25557,1.16603
1680,2.79523,-3.73586,1.93044
1683,4.18883,-2.47017,2.58972
1684,4.49126,-3.77097,4.5333
1690,2.80148,-4.01541,2.98971
1702,2.55466,-3.93219,1.99552
1713,4.01694,-2.5799,1.26184
1718,4.94595,-2.58241,1.39874
1719,3.02688,-4.5348,3.61627
1730,2.6922,-3.93471,1.99407
1731,3.86708,-2.41103,2.39593
1733,2.51818,-3.96999,-0.0517411
1736,5.88277,-4.49855,-1.91297
1737,2.84822,-3.94582,2.01036
1739,2.7772,-3.78524,1.91033
1740,3.49186,-2.3374,2.08676
1741,6.22298,-2.88489,1.58274
1743,3.47098,-2.41495,1.19346
1744,3.17969,-2.21887,1.35985
1746,0.769565,-3.9107,2.15261
1747,0.976916,-3.94167,2.00541
1750,2.08841,-3.75785,-0.0504447
1756,0.743567,-3.96419,1.39658
1762,3.84276,-2.5248,1.25627
1769,22.9261,-9.98824,-14.8258
1771,0.734522,-3.98883,0.275765
1772,0.739787,-3.96714,0.048812
1775,0.752814,-3.94424,1.302
1776,0.745422,-3.96774,2.51919
1777,0.508863,-3.93187,2.00347
1780,1.67223,-3.82182,-0.0892937
1781,2.57375,-3.19113,-0.154229
1785,3.39021,-2.89898,-0.063183
1787,2.39261,-3.25594,-0.0359026
1794,0.662039,-3.95941,2.01147
1796,2.95552,-2.95577,-0.0563281
1797,3.12156,-4.71507,2.97719
1798,-0.294459,-3.99019,-0.0421329
1799,4.4724,-3.14895,1.74909
1800,0.748758,-3.97517,2.96962
1801,0.742845,-3.97447,3.19551
1811,2.50317,-2.9327,-0.0294416
1815,-0.630811,-4.60048,-0.834314
1817,-0.409576,-3.99993,0.216163
1818,-0.399605,-3.98605,0.0470277
1819,4.92385,-4.39117,1.82276
1820,-0.402931,-4.00305,1.96056
1822,-0.402828,-3.98139,2.19241
1823,-1.9588,-4.76188,1.00277
1824,-1.94793,-4.76566,0.0546358
1825,-0.404306,-3.9895,3.38454
1826,-0.400021,-3.98882,2.94315
1829,-0.399132,-3.97916,1.01485
1830,-2.03516,-4.82223,1.13068
1833,3.0082,-3.03163,-0.0978716
1835,3.39094,-2.92241,-0.0586138
1840,2.88309,-2.89363,-0.00467119
1848,2.98265,-2.64512,0.18216
1849,-2.04219,-3.98459,-0.0432501
1850,-2.0681,-3.99089,0.224019
1851,-1.94312,-4.01863,3.41068
1853,-1.94499,-4.7489,3.40086
1854,-1.95081,-4.76501,4.4642
1855,-1.95153,-4.75763,2.19065
1856,0.749785,-3.96828,3.75106
1857,-0.411289,-4.72957,4.42672
1860,-1.95349,-4.00734,2.20264
1862,-1.94272,-4.01284,1.0707
1863,2.35879,-3.75555,-0.129699
1871,8.76995,-6.74265,-4.15067
1872,0.788014,-3.96995,2.05362
1874,0.740659,-3.97111,0.232091
1933,2.84557,-5.28747,-1.72084
1934,-1.98776,-4.04122,4.51931
1936,-0.403069,-3.9929,4.46187
1939,-0.315409,-3.9494,4.49426
1941,-5.87569,-4.8634,0.0241654
1959,-8.95354,-4.78784,6.46827
1961,1.41248,-2.69865,-0.0194826
1963,1.24142,-3.36741,-0.0345362
1988,-9.01924,-4.84742,-0.0166754
1989,0.648881,-3.83918,1.99176
1990,2.68203,-3.84554,2.00089
1991,1.02486,-4.67324,1.38838
1992,-2.09935,-4.06859,4.64456
1994,-6.35285,-4.62027,0.0821474
1996,-10.888,-5.54274,1.94504
2000,0.400634,-2.63466,-0.0679597
2009,0.827882,-3.95462,2.01607
2013,-8.72624,-4.65195,4.68305
2014,-2.47429,-2.29543,-0.193934
2015,-1.95605,-1.90631,0.0501979
2016,-1.29167,-2.38347,-0.424856
2017,1.43358,-2.75297,-0.0534837
2026,-8.25094,-4.43444,2.57704
2031,0.763533,-3.99866,3.77052
2032,-4.32336,-4.89598,-0.00512435
2042,-9.136,-4.83338,2.07238
2062,-8.29844,-4.45751,3.53758
2064,3.99136,-22.4042,-15.5615
2065,-6.80515,-15.1888,-11.8644
2074,-0.400708,-4.7442,2.18802
2075,-0.407289,-3.96696,2.1842
2076,-0.397532,-4.76224,3.41546
2077,-0.399175,-4.0147,3.40099
2092,-0.403168,-3.0192,1.00324
2103,-8.85535,-4.78575,-0.0152203
2106,-8.73886,-4.67267,2.63575
2107,-8.82615,-4.63793,1.7438
2125,-0.386994,-4.13266,1.01875
2137,-0.434449,-4.53326,0.103517
2139,-1.96569,-4.76949,1.11147
2142,0.881307,-3.63321,-0.0501007
2144,1.24724,-3.78075,-0.121793
2146,-0.835939,-2.02719,0.990532
2147,-9.04984,-4.82796,6.50528
2149,-0.397116,-4.4228,1.02406
2150,-5.87477,-4.62573,-0.0372648
2155,-1.95382,-4.00909,0.0268525
2157,-0.765625,-4.46677,1.01857
2159,-1.9519,-4.00011,4.47522
2160,-1.94857,-3.94958,1.08202
2161,-4.01493,-4.7779,-0.0610618
2166,-3.75934,-3.23516,-0.189096
2167,-2.20433,-3.36775,-0.0786813
2168,-2.24404,-2.95621,0.18186
2172,-1.43293,-5.48361,1.04687
2173,-1.20742,-3.90817,-0.0638503
2176,-8.99171,-2.8902,6.40019
2177,-9.08106,-3.14215,6.46944
2178,-8.75362,-3.09011,6.21484
2180,-9.69202,-3.24233,4.20988
2182,-0.449146,-3.87326,0.0943363
2185,-4.95645,-2.79843,-0.494217
2186,-3.71997,-2.28982,0.0187932
2187,-7.49184,-5.66164,-1.97871
2188,-5.75655,-2.33428,1.39577
2189,-5.99788,-2.37049,1.32709
2192,-0.584106,-4.23529,1.01369
2194,-9.14768,-2.33289,6.51829
2195,-9.09327,-2.49075,6.47818
2198,-9.06305,-2.61618,4.92428
2201,-1.0091,-3.88956,1.0149
2208,-1.95214,-4.03085,1.0103
2209,-3.78724,-2.15922,-0.0118272
2210,-7.39887,-2.08835,5.29896
2212,-1.18448,-5.08126,1.01501
2213,-0.699177,-4.55315,1.02246
2214,-6.49656,-2.01538,0.142322
2215,-6.92832,-1.93365,1.25201
2216,-6.26748,-2.01769,-0.044919
2217,-6.97506,-2.26278,1.25651
2218,-9.01533,-1.83553,4.30743
2219,-9.01406,-1.74227,3.57334
2226,-7.67226,-1.98895,-0.0367402
2229,-3.84007,-2.06489,-0.0414494
2231,-3.89118,-2.4816,-0.0764517
2233,-1.40323,-3.4008,1.0114
2239,-3.57229,-3.19237,-0.13341
2241,-2.69271,-3.30215,-0.140037
2242,-3.87942,-4.72097,-0.0221514
2246,-9.05379,-1.9275,4.24738
2254,-2.172,-3.14966,-0.0393096
2256,-9.08174,-1.41555,4.85403
2259,-3.52727,-2.22437,0.117875
2260,-2.60229,-2.85147,0.0192115
2262,-2.44562,-2.75687,-0.169461
2263,-1.23046,-3.78648,-0.00520653
2266,-3.82819,-2.17134,-0.0293393
2267,-4.15019,-1.56495,0.00473752
2268,-3.40285,-2.26583,0.195107
2271,-4.75647,-2.75906,-0.495689
2277,-8.99569,-1.87724,5.34003
2278,-8.68534,-1.96761,3.87247
2279,-4.50196,-1.74067,-0.116553
2280,-1.95383,-3.97587,2.29739
2282,-9.05371,-2.20469,4.55889
2288,-9.13483,-1.00724,0.41687
2289,-3.99437,-2.04636,-0.116948
2296,-3.50417,-1.90784,-0.0757563
2301,-7.02771,-1.14569,1.57983
2304,-1.6311,-3.38736,-0.088628
2306,-1.14323,-5.7731,1.03015
2309,-8.9075,-0.694637,-0.00979054
2312,-1.95457,-4.04524,0.254779
2316,-6.304,-2.17745,-0.0490313
2317,-3.32967,-2.58979,-0.0739576
2318,-8.84504,-0.706011,0.288333
2331,-2.22211,-4.81034,1.82456
2334,-2.12851,-5.02103,1.55318
2335,-19.3333,-5.00545,-10.1778
2336,-6.74756,-1.16277,2.15071
2338,-2.6004,-4.80261,-0.0394883
2339,-9.05859,-0.949915,3.8974
2340,-9.20951,-0.994967,0.533111
2343,-2.49531,-4.90172,2.67439
2347,-2.04405,-5.02479,2.34179
2349,-2.67272,-4.9076,2.28773
2350,-2.62898,-4.87156,2.16725
2353,-6.52458,-4.76102,0.0536454
2354,-4.0836,-4.90051,-0.0929213
2357,-2.15042,-4.85075,2.6009
2360,-2.51762,-4.94361,0.627655
2362,-3.41442,-4.81393,1.05125
2377,-9.04944,-1.45007,2.58629
2378,-2.66487,-4.85484,2.43664
2384,-9.02393,-4.59885,-5.64194
2396,-3.50625,-4.42545,-0.105485
2398,-2.32911,-4.98036,1.21091
2399,-2.5432,-4.86609,1.93015
2401,-8.94129,-1.60369,3.49297
2402,-3.17413,-5.01256,1.12719
2403,-3.2768,-4.92498,2.10759
2405,-3.43356,-4.69508,0.000137196
2408,-3.24983,-4.90089,1.79596
2409,-3.07334,-4.85749,2.33986
2411,-2.60519,-4.8413,0.67199
2416,-3.56327,-4.89143,2.1278
2430,-7.94903,-2.33135,1.34341
2431,-3.04412,-4.8563,-0.0168438
2437,-6.29008,-2.19067,0.258002
2438,-7.71445,-2.14628,-0.0321334
2441,-3.33783,-4.8753,1.1373
2442,-3.71333,-4.97564,1.71357
2443,-8.8951,-1.38422,3.5016
2444,-8.64925,-1.52413,4.2041
2445,-9.08809,-2.62717,3.20052
2451,-3.31287,-4.8928,1.16178
2452,-3.24858,-4.93039,2.29398
2466,-8.70414,-2.48671,4.25244
2468,-4.22115,-4.92646,1.23812
2473,-3.65254,-4.94866,2.61171
2485,-3.71902,-4.8303,1.6771
2486,-3.42185,-4.90713,1.11363
2487,-9.62249,-2.61271,2.88527
2490,-3.4279,-4.90668,2.32084
2492,-3.56219,-4.8648,2.70376
2498,-3.53564,-4.89783,0.749865
2502,-3.19337,-4.90167,2.05626
2507,-5.85936,-4.81692,-0.0614802
2508,-7.89263,-1.95518,-0.0850531
2509,-7.62561,-1.98315,1.29931
2510,-6.62876,-3.89425,-0.050416
2511,-6.50299,-3.97875,0.00345288
2512,-4.775,-4.85125,-0.0597261
2515,-4.43442,-4.92394,0.931021
2518,-6.25375,-2.19811,1.20799
2522,-4.4291,-5.07538,-0.168628
2524,-3.68848,-4.90574,1.58409
2526,-3.50709,-4.86023,2.05422
2530,-9.16345,-4.81523,2.72799
2531,-4.27038,-4.81193,1.29684
2536,-4.38553,-4.85876,1.43725
2537,-3.76181,-4.94906,3.36535
2538,-6.25227,-2.01325,1.201
2539,-7.80392,-2.88317,-0.061839
2540,-8.26395,-3.13466,-0.172762
2541,-8.97964,-2.34293,6.38486
2542,-8.65839,-2.5135,6.05664
2545,-3.80912,-4.90957,1.93061
2546,-8.32486,-1.63178,3.90058
2551,-5.5866,-4.23556,-0.0273289
2554,-4.4817,-5.14759,1.28225
2555,-8.97346,-0.701474,4.02207
2556,-4.32649,-4.64272,0.581245
2557,-8.62608,-2.91307,6.02742
2558,-8.62011,-2.20374,6.03361
2559,-4.62632,-5.0015,0.851814
2561,-9.28124,-1.44457,3.25739
2566,-9.48127,-0.506462,0.226559
2567,-4.57678,-4.84904,1.02521
2570,-4.43647,-4.93918,0.656632
2571,-4.25042,-4.75653,2.61218
2575,-4.34841,-4.72055,1.64445
2576,-6.22798,-2.19243,-0.00586357
2579,-4.72318,-4.86025,2.94541
2580,-9.40651,-0.868752,5.9934
2581,-8.44568,-6.54657,-1.73201
2582,-6.70924,-1.1883,2.15426
2583,-6.77457,-1.21432,1.6197
2584,-9.63944,-0.1851,-0.127642
2587,-4.97263,-4.88238,2.86617
2591,-4.38119,-5.00868,-0.130789
2596,-6.53668,-3.01299,-0.280846
2603,-5.03968,-4.60687,0.0620676
2631,-7.69497,0.625657,1.31328
2632,-7.62378,0.793107,-0.0214092
2633,-6.67781,-0.100579,2.15128
2634,-7.58937,0.792708,1.30307
